,pupil_timestamp,diameter_3d,model_confidence,diameter_3d_0,diameter_3d_1,time_duration,pp_time,st
75,77304.39598,,,,,0.3374489999987418,0.0,
76,77304.398033,2.2889587978656825,0.1,2.2889587978656825,,0.3395020000025397,0.0,
77,77304.40413,2.989668421273774,1.0,2.989668421273774,,0.3455989999929443,0.0,
78,77304.404804,3.130757497106514,1.0,,3.130757497106514,0.34627300000283867,0.0,
79,77304.413861,3.350156812849719,1.0,3.350156812849719,,0.35532999999122694,0.0,
80,77304.41401000001,,,,,0.355479000005289,0.0,
81,77304.420796,3.0949599032748525,1.0,3.0949599032748525,,0.36226500000339,0.0,
82,77304.424075,,,,,0.36554400000022724,0.0,
83,77304.430971,3.2161856880519664,1.0,3.2161856880519664,,0.37243999999191146,0.0,
84,77304.434873,1.7696670597404167,1.0,,1.7696670597404167,0.3763420000032056,0.0,
85,77304.440775,3.226647375185796,1.0,3.226647375185796,,0.38224399999307934,0.0,
86,77304.442823,,,,,0.38429200000246055,0.0,
87,77304.453133,3.4468137258223925,1.0,,3.4468137258223925,0.39460200000030454,0.0,
88,77304.453215,3.105292082352173,1.0,3.105292082352173,,0.39468399999896064,0.0,
89,77304.46026,3.593103175107609,1.0,3.593103175107609,,0.4017290000047069,0.0,
90,77304.464706,3.6308302388995943,1.0,,3.6308302388995943,0.4061749999964377,0.0,
91,77304.469983,3.08380594961144,1.0,3.08380594961144,,0.41145200000028126,0.0,
92,77304.476418,3.2978405323884115,1.0,,3.2978405323884115,0.4178870000032475,0.0,
93,77304.480909,3.1690473193808084,1.0,3.1690473193808084,,0.42237800000293646,0.0,
94,77304.486516,3.222584692857475,1.0,,3.222584692857475,0.4279850000020815,0.0,
95,77304.493526,,,,,0.434995000003255,0.0,
96,77304.494484,3.2280192203593163,1.0,,3.2280192203593163,0.4359529999928782,0.0,
97,77304.498479,3.132879481178695,1.0,3.132879481178695,,0.43994799999927636,0.0,
98,77304.502494,3.2186332702213445,1.0,,3.2186332702213445,0.44396299999789335,0.0,
99,77304.510412,,,,,0.45188100000086706,0.0,
100,77304.510435,,,,,0.4519040000013774,0.0,
101,77304.518439,3.161499534399134,1.0,3.161499534399134,,0.4599080000043614,0.0,
102,77304.526438,,,,,0.4679069999983767,0.0,
103,77304.52648,,,,,0.4679489999980433,0.0,
104,77304.534433,,,,,0.4759019999910379,0.0,
105,77304.534453,,,,,0.4759219999978086,0.0,
106,77304.542431,,,,,0.4838999999919906,0.0,
107,77304.542459,,,,,0.4839280000014696,0.0,
108,77304.550423,3.2114812928000425,1.0,,3.2114812928000425,0.49189199999091215,0.0,
109,77304.55128100001,,,,,0.49275000000488944,0.0,
110,77304.558436,3.172511015763949,1.0,3.172511015763949,,0.4999050000042189,0.0,
111,77304.558458,,,,,0.49992699999711476,0.0,
112,77304.566423,,,,,0.5078919999941718,0.0,
113,77304.56646,,,,,0.5079289999994216,0.0,
114,77304.574593,3.1702147584643194,1.0,3.1702147584643194,,0.516061999995145,0.0,
115,77304.582465,3.218482478428866,1.0,,3.218482478428866,0.523933999997098,0.0,
116,77304.590461,,,,,0.5319299999973737,0.0,
117,77304.590467,3.215261451093124,1.0,,3.215261451093124,0.5319359999994049,0.0,
118,77304.598428,3.1782204988640164,1.0,3.1782204988640164,,0.5398969999951078,0.0,
119,77304.598439,3.2208946795313724,1.0,,3.2208946795313724,0.5399079999915557,0.0,
120,77304.606471,,,,,0.5479400000040187,0.0,
121,77304.606474,,,,,0.5479429999977583,0.0,
122,77304.614452,,,,,0.5559209999919403,0.0,
123,77304.614473,,,,,0.5559419999917736,0.0,
124,77304.622506,,,,,0.5639749999972992,0.0,
125,77304.622546,3.235657254769616,1.0,,3.235657254769616,0.5640149999962887,0.0,
126,77304.630488,,,,,0.5719569999928353,0.0,
127,77304.63052400001,3.244133113051342,1.0,,3.244133113051342,0.5719930000050226,0.0,
128,77304.638443,3.210900786906873,1.0,3.210900786906873,,0.5799120000010589,0.0,
129,77304.638447,,,,,0.5799160000024131,0.0,
130,77304.646515,,,,,0.5879839999979595,0.0,
131,77304.646525,,,,,0.5879940000013448,0.0,
132,77304.654501,3.2102776218048525,1.0,3.2102776218048525,,0.5959699999948498,0.0,
133,77304.654507,,,,,0.595975999996881,0.0,
134,77304.662545,,,,,0.6040139999968233,0.0,
135,77304.662596,3.281995372725815,1.0,,3.281995372725815,0.6040649999922607,0.0,
136,77304.670549,,,,,0.6120179999998072,0.0,
137,77304.678363,3.215620342267524,1.0,3.215620342267524,,0.619831999996677,0.0,
138,77304.678457,3.2793533882275376,1.0,,3.2793533882275376,0.6199259999993956,0.0,
139,77304.686324,3.2124480811714298,1.0,3.2124480811714298,,0.6277929999923799,0.0,
140,77304.686487,3.2675557059336304,1.0,,3.2675557059336304,0.6279559999966295,0.0,
141,77304.694342,,,,,0.6358110000001034,0.0,
